,ticker_id,ret_1,ret_3,ret_5,vol_10,sma_ratio,sentiment,day_of_week,sentiment_mean_3d,sentiment_std_3d,Close_mean_3d,Close_std_3d,sentiment_mean_7d,sentiment_std_7d,Close_mean_7d,Close_std_7d,sentiment_mean_14d,sentiment_std_14d,Close_mean_14d,Close_std_14d,sentiment_x_vol_10,sentiment_x_ret_1,sentiment_x_sma_ratio
0,-1.689277519114419,0.2430081568562952,-0.3280622741311215,1.1563836200308217,0.5230011097942341,0.7770605957542179,-0.2624531140580773,0.7039189244355593,-1.628949253569539,0.03172418400862303,-0.1218343466542217,-0.2102833256313024,-2.7618039925547992,-0.2595088357800923,-0.14016216324777744,0.2376485411661074,-2.9382955287966666,-0.44802864430307515,-0.14685705334308838,-0.13464493093532057,-0.009895606160438435,0.1375805231598703,-0.238050731289977
1,-1.689277519114419,0.7129981264582301,0.004661759399039784,0.9804884986537991,-0.0708834134178554,0.9591981906922825,-0.5004627701580422,1.4211193380114122,-1.1552680705352458,-0.027302568207974193,-0.12176217331990864,-0.20310882444896922,-2.4430344583317676,-0.1920898639404153,-0.13180259810673514,0.1787807792511036,-2.7560668202215393,-0.35388067332767575,-0.14494753926691312,-0.08284158765126046,-0.40409557123553735,0.31264360927797,-0.47714927420215275
2,-1.689277519114419,1.310473173976691,1.2891880656865509,0.5774916852180814,0.030307481895772072,1.4367396384048203,-0.5418606996977718,-1.4476823162919994,-0.7081833445721919,-0.4141157811431786,-0.10680529817293924,0.4168587637635248,-2.1421633345506974,-0.17433967457532865,-0.11855628836735185,0.024881880878648625,-2.5840699684276314,-0.2969830845923497,-0.1411066953079363,0.048542949467123085,-0.4077576780982748,0.5486393140044021,-0.5094094321539177
3,-1.689277519114419,0.030593166033379346,1.166978902969673,0.5450176844471206,0.028504795577327484,1.1845088509894903,-0.06104133012426116,-0.7304819027161465,-0.5787846059252164,-0.28904360159084447,-0.09320545828190396,0.11686683792122346,-1.6334097750837366,-0.09231170015814524,-0.10819364913636911,-0.14118544130113028,-2.2932344456709357,-0.14502440889952384,-0.13769883867798646,0.15164379374402595,-0.0374525238094057,0.015911883111904057,-0.017364961003156175
4,-1.689277519114419,0.14044033065151004,0.8413990094236846,1.0237464614675154,0.040703327401380135,1.0103227863383097,-0.6314006544463243,-0.013281489140293631,-0.662906779598902,-0.2454887953174291,-0.08327268591465402,-0.6651877764634322,-1.3712512844913922,-0.15793892102517726,-0.10356736797487219,-0.03840389735885159,-2.143368169086227,-0.140250555098631,-0.13282067954434174,0.2402004468464149,-0.4744768378423855,0.04236160503418577,-0.6107509672526442
5,-1.689277519114419,0.35492725823862437,0.3087618531298713,1.0722109243527536,-0.07624286294424144,0.9159889441179316,-0.4327105817598833,0.7039189244355593,-0.5927823444319286,-0.26410484365905734,-0.07953348919926784,-0.46862974144046193,-1.0231890660743945,-0.2601770162282547,-0.09821552838067164,0.06489667919810609,-1.9443939204318808,-0.12199416687043221,-0.12468108351236351,0.24115064831716088,-0.3560382612082435,0.16630401306073048,-0.40859877502035047
6,-1.689277519114419,-0.23030662336410754,0.1625186677470962,0.6662232389245712,-0.06900478968325406,0.5651212941058635,-0.05278283300397614,1.4211193380114122,-0.5874766016912966,-0.25925703605386835,-0.07755558669739282,-0.5656644065364052,-0.5108649422643363,-0.4267342991220681,-0.09082340292535171,-0.08927528100159243,-1.6515172385954353,-0.05578154023557421,-0.1176068236561857,0.21578736557184655,-0.07489733442628113,-0.1729784850739246,-0.0315318989905779
7,-1.689277519114419,-0.2933149325702428,-0.07906451427000231,-0.006086669823731558,-0.6752446102867768,0.32135777352904166,-0.09816188128372688,-1.4476823162919994,-0.24489275035331204,-0.35280000122235816,-0.07849401661431119,-0.4830728226601787,-0.439833565842742,-0.40408942159903943,-0.08495061749605179,-0.38126447181160317,-1.3698563815122753,-0.028497792716935682,-0.11097801866488878,0.13816382666120022,-0.37017917984739906,-0.2107927497356887,-0.08620918207560811
8,-1.689277519114419,0.20288120217937947,-0.16280639343775585,0.06573330660895658,-0.6749059388669214,0.35217162933390056,0.12726488595968974,-0.7304819027161465,0.11486832112388251,-0.44824716034838663,-0.08045744030661138,-0.6091511308847433,-0.1684352770905697,-0.3566080506833514,-0.08047316445786042,-0.7075736233163518,-1.0324793467667892,0.011316856536446391,-0.10452987864979456,0.05052601938367855,-0.2563226552211125,0.16447569507141174,0.14230740269751455
9,-1.689277519114419,0.01109483779497654,-0.028852956447481416,0.01175641242388735,-0.9726043963948305,0.22202704410004606,-0.34323129649822737,-0.013281489140293631,-0.07173280063798133,-0.3227162209961617,-0.08078948178716341,-0.6308287748166339,-0.0825577797414466,-0.38826393381454494,-0.07964836199440387,-0.7249533397011583,-0.8113895178923136,-0.03721492062004923,-0.0974618430370701,-0.1423607867931126,-0.5946274341926908,-0.0018265232240801512,-0.33597217253031275
